0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,4,6,4,1,0,0,0,0
0,0,0,0,4,8,8,8,4,0,0,0,0
0,0,0,0,6,8,4,8,6,0,0,0,0
0,0,0,0,4,8,8,8,4,0,0,0,0
0,0,0,0,1,4,6,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
