0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,5,6,5,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,5,3,5,6,5,7,5,6,5,3,5,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,5,6,4,7,0,6,2,6,0,7,4,6,5,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,6,7,6,5,5,5,4,3,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7,5,7,5,7,6,3,5,3,6,7,5,7,5,7,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,6,0,5,6,6,3,3,3,6,6,5,0,6,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,5,5,6,6,3,3,7,5,7,3,3,6,6,5,5,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,6,7,2,7,5,3,5,0,5,3,5,7,2,7,6,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,5,5,6,6,3,3,7,5,7,3,3,6,6,5,5,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,2,6,0,5,6,6,3,3,3,6,6,5,0,6,2,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7,5,7,5,7,6,3,5,3,6,7,5,7,5,7,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,6,7,6,5,5,5,4,3,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,5,6,4,7,0,6,2,6,0,7,4,6,5,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,5,3,5,6,5,7,5,6,5,3,5,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,5,6,5,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
