0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,4,7,4,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6,3,0,2,6,2,6,2,0,3,6,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,2,4,7,6,4,6,4,6,7,4,2,6,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4,3,4,6,7,0,4,6,4,0,7,6,4,3,4,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,7,0,7,7,6,4,5,7,5,4,6,7,7,0,7,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,2,2,6,0,4,4,6,6,6,4,4,0,6,2,2,4,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,4,6,4,4,5,6,4,2,4,6,5,4,4,6,4,4,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,7,2,6,6,7,6,2,0,2,6,7,6,6,2,7,5,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,4,6,4,4,5,6,4,2,4,6,5,4,4,6,4,4,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,2,2,6,0,4,4,6,6,6,4,4,0,6,2,2,4,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,7,0,7,7,6,4,5,7,5,4,6,7,7,0,7,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,4,3,4,6,7,0,4,6,4,0,7,6,4,3,4,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,6,2,4,7,6,4,6,4,6,7,4,2,6,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,6,3,0,2,6,2,6,2,0,3,6,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,4,7,2,4,7,4,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,5,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
