0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,4,4,4,4,4,0,0,0,0
0,0,0,0,4,4,6,4,4,0,0,0,0
0,0,2,4,4,6,0,6,4,4,2,0,0
0,0,0,0,4,4,6,4,4,0,0,0,0
0,0,0,0,4,4,4,4,4,0,0,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
