0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1,2,3,2,1,0,0
0,0,2,3,5,3,2,0,0
0,0,3,5,0,5,3,0,0
0,0,2,3,5,3,2,0,0
0,0,1,2,3,2,1,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
